STR.time;STR.data
1572547208243;17.632526
1572547208309;17.669483
1572547208376;17.719025
1572547208443;17.819637
1572547208509;17.945595
1572547208576;18.109722
1572547208643;18.286629
1572547208709;18.514605
1572547208776;18.78087
1572547208843;19.23706
1572547208909;19.288607
1572547208976;19.56844
1572547209043;19.848724
1572547209109;20.154518
1572547209176;20.422405
1572547209243;20.702976
1572547209309;20.932716
1572547209376;21.188065
1572547209443;21.405167
1572547209509;21.634811
1572547209576;21.864601
1572547209643;22.06852
1572547209709;22.221584
1572547209776;22.361607
1572547209843;22.501701
1572547209909;22.628756
1572547209976;22.73006
1572547210043;22.818275
1572547210109;22.880955
1572547210176;22.94342
1572547210243;22.980518
1572547210309;23.0303
1572547210376;23.05431
1572547210443;23.065538
1572547210509;23.051233
1572547210576;23.01149
1572547210643;22.997398
1572547210709;22.970362
1572547210776;22.956081
1572547210843;22.941586
1572547210909;22.939844
1572547210976;22.9258
1572547211043;22.924395
1572547211109;22.948332
1572547211176;22.959967
1572547211243;22.996874
1572547211309;23.021027
1572547211376;23.083397
1572547211443;23.158546
1572547211509;23.246689
1572547211576;23.38514
1572547211643;23.511024
1572547211709;23.662468
1572547211776;23.801369
1572547211843;23.953289
1572547211909;24.092693
1572547211976;24.232143
1572547212043;24.371643
1572547212109;24.486156
1572547212176;24.600716
1572547212243;24.67751
1572547212309;24.754543
1572547212376;24.76854
1572547212443;24.76997
1572547212509;24.75893
1572547212576;24.65951
1572547212643;24.547478
1572547212709;24.41022
1572547212776;24.26011
1572547212843;24.071856
1572547212909;23.883766
1572547212976;23.669786
1572547213043;23.417896
1572547213109;23.178478
1572547213176;22.925873
1572547213243;22.68576
1572547213309;22.445435
1572547213376;22.179028
1572547213443;21.937939
1572547213509;21.683784
1572547213576;21.480246
1572547213643;21.276566
1572547213709;21.09806
1572547213776;20.919651
1572547213843;20.741028
1572547213909;20.549507
1572547213976;20.409126
1572547214043;20.281357
1572547214109;20.153614
1572547214176;20.051521
1572547214243;19.949455
1572547214309;19.860119
1572547214376;19.809193
1572547214443;19.745512
1572547214509;19.707365
1572547214576;19.681902
1572547214643;19.64385
1572547214709;19.593044
1572547214776;19.567722
1572547214843;19.555279
1572547214909;19.555565
1572547214976;19.555756
1572547215043;19.56858
1572547215109;19.568771
1572547215176;19.5816
1572547215243;19.58179
1572547215309;19.581982
1572547215376;19.59488
1572547215443;19.607777
1572547215509;19.620556
1572547215576;19.633265
1572547215643;19.658728
1572547215709;19.69678
1572547215776;19.73471
1572547215843;19.78528
1572547215909;19.848413
1572547215976;19.898888
1572547216043;19.949287
1572547216109;20.012325
1572547216176;20.087976
1572547216243;20.18878
1572547216309;20.314785
1572547216376;20.45345
1572547216443;20.592209
1572547216509;20.74358
1572547216576;20.88234
1572547216643;21.033688
1572547216709;21.197838
1572547216776;21.349401
1572547216843;21.48859
1572547216909;21.627945
1572547216976;21.729416
1572547217043;21.805805
1572547217109;21.894928
1572547217176;21.908134
1572547217243;21.908875
1572547217309;21.85902
1572547217376;21.771069
1572547217443;21.670288
1572547217509;21.531528
1572547217576;21.38004
1572547217643;21.203012
1572547217709;20.975037
1572547217776;20.734257
1572547217843;20.518656
1572547217909;20.264788
1572547217976;20.02327
1572547218043;19.999937
1572547218109;20.008356
1572547218176;20.016806
1572547218243;20.016869
1572547218309;20.000095
1572547218376;20.000141
1572547218443;19.975012
1572547218509;19.958284
1572547218576;19.941559
1572547218643;19.91646
1572547218709;19.883068
1572547218776;19.84129
1572547218843;19.807869
1572547218909;19.782833
1572547218976;19.741165
1572547219043;19.699497
1572547219109;19.65783
1572547219176;19.624533
1572547219243;19.582912
1572547219309;19.549599
1572547219376;19.507978
1572547219443;19.466404
1572547219509;19.416475
1572547219576;19.374855
1572547219643;19.34159
1572547219709;19.333344
1572547219776;19.316807
1572547219843;19.291912
1572547219909;19.26702
1572547219976;19.267067
1572547220043;19.250465
1572547220109;19.24222
1572547220176;19.233974
1572547220243;19.234037
1572547220309;19.234085
1572547220376;19.242487
1572547220443;19.267523
1572547220509;19.292574
1572547220576;19.309332
1572547220643;19.326075
1572547220709;19.326168
1572547220776;19.34288
1572547220843;19.351315
1572547220909;19.368057
1572547220976;19.376507
1572547221043;19.409914
1572547221109;19.434965
1572547221176;19.45174
1572547221243;19.460253
1572547221309;19.46878
1572547221376;19.477262
1572547221443;19.485697
1572547221509;19.494179
1572547221576;19.510937
1572547221643;19.519371
1572547221709;19.536114
1572547221776;19.544533
1572547221843;19.56952
1572547221909;19.594429
1572547221976;19.611063
1572547222043;19.635925
1572547222109;19.652527
1572547222176;19.677404
1572547222243;19.727066
1572547222309;19.768435
1572547222376;19.809803
1572547222443;19.851141
1572547222509;19.900755
1572547222576;19.942093
1572547222643;19.98343
1572547222709;20.024736
1572547222776;20.074287
1572547222843;20.115578
1572547222909;20.148607
1572547222976;20.198143
1572547223043;20.21465
1572547223109;20.255877
1572547223176;20.288876
1572547223243;20.31358
1572547223309;20.338284
1572547223376;20.354729
1572547223443;20.362911
