edr.peak_time;edr.peak_dat;edr.rise_time;edr.max_deriv;edr.amplitude;edr.max_deriv2
1573142678202;0.597190;1066;0.000453582;0.000257432;0.00117625
1573142679669;0.597582;867;0.000934858;0.000311434;0.000578662
1573142683469;0.595866;800;0.000510481;0.000198364;0.00105256
1573142687602;0.594096;533;0.000209776;4.84586e-05;0.000339254
1573142690469;0.594585;1067;0.00363761;0.00191867;0.00400164
1573142693536;0.600562;2267;0.00548075;0.00720918;0.00647819
1573142697336;0.601934;2134;0.00224956;0.00232339;0.00182074
1573142701402;0.597889;1133;0.00118226;0.000790417;0.00169249
1573142704869;0.596289;1267;0.00141402;0.000941694;0.00171000
1573142708802;0.593927;733;0.000365453;5.12004e-05;0.000529692
1573142711669;0.596253;1867;0.00288490;0.00272632;0.00230431
1573142712869;0.595633;67;1.50648e-05;6.02007e-06;0.000413766
1573142713669;0.595546;267;5.50631e-05;2.35438e-05;0.000175360
1573142717602;0.596162;1333;0.00231927;0.00185972;0.00229059
1573142719136;0.595474;334;9.67496e-05;-4.21405e-05;0.000663559
1573142720069;0.595524;400;7.22363e-05;-3.65973e-05;-0.000168342
1573142723802;0.601462;2933;0.00286897;0.00606400;0.00227003
1573142728802;0.600779;1200;0.00248586;0.00167859;0.00271507
1573142731536;0.597647;734;0.000302020;5.81741e-05;0.00128916
1573142734536;0.595780;534;1.59605e-05;6.16908e-05;-4.23090e-05
1573142737202;0.593905;1333;0.00380763;0.00248045;0.00636051
1573142739269;0.601026;1533;0.00843702;0.00683361;0.00570023
1573142745136;0.593833;1267;0.00171185;0.00125217;0.00252905
1573142754136;0.588744;1400;0.00103921;0.000752687;0.00125529
1573142756536;0.588143;867;0.000295266;0.000208437;0.000627144
1573142760469;0.586209;200;3.82427e-05;-3.72529e-05;-1.50671e-05
1573142765802;0.583542;266;4.89991e-05;-2.32458e-05;0.000506345
1573142771936;0.581681;667;8.15274e-06;-2.47359e-05;0.000349140
1573142773402;0.581774;666;0.000536754;7.39098e-05;0.000137662
1573142775802;0.580890;533;0.000355598;5.96642e-05;0.000460509
1573142781136;0.578523;400;0.000101687;1.31130e-05;0.000225586
1573142791802;0.572633;266;3.52131e-05;4.64916e-06;0.000454466
1573142793402;0.572833;1266;0.000478244;0.000253022;0.000571529
1573142795069;0.573199;1000;0.000703751;0.000376701;0.000586202
1573142799069;0.571337;600;0.000268897;6.43730e-05;0.000465710
1573142801602;0.570616;1133;0.000450948;0.000383258;0.00140352
1573142806069;0.571071;1533;0.00184678;0.00164205;0.00167110
1573142810002;0.570408;1333;0.00107442;0.000899434;0.00130964
1573142815469;0.702643;4000;0.0795269;0.141761;0.0717056
1573142818669;0.743815;3200;0.0204621;0.0411716;0.000780477
1573142821202;0.770277;2533;0.0180857;0.0264615;0.0132266
1573142822336;0.771475;667;0.000598547;0.00128633;-0.00348046
1573142824202;0.703402;200;0.00297869;0.00179213;0.0431985
1573142826136;0.723965;1334;0.0277681;0.0222997;0.0281536
1573142829469;0.751774;2467;0.0206248;0.0338329;0.0247570
1573142835136;0.833883;4934;0.0291866;0.0828708;0.0105491
1573142837669;0.876838;2533;0.0357872;0.0429555;0.0199077
1573142841136;0.920668;2600;0.0363308;0.0457057;0.0213007
1573142843669;0.974584;2533;0.0430189;0.0539153;0.0217322
1573142847402;0.971063;1266;0.0188424;0.0240765;0.0342951
1573142849336;1.01503;1934;0.0404899;0.0439717;0.0221547
1573142853602;0.990783;66;0.000216623;3.23057e-05;0.00170492
1573142855936;0.996987;1334;0.0107568;0.00836855;0.0114374
1573142858069;1.00094;1333;0.00845382;0.00554979;0.00810447
1573142858602;1.00202;466;0.00358385;0.000849247;0.00225733
1573142858802;1.00125;200;0.00229527;-0.000769734;0.0130354
1573142863069;1.10001;4000;0.0380786;0.0984100;0.0304970
1573142867869;1.05648;1733;0.0279182;0.0274020;0.0383132
1573142870469;1.11047;2600;0.0409146;0.0539912;0.0300594
1573142871802;1.11016;666;0.00205166;0.000382066;0.000649159
1573142878336;1.19153;4000;0.0502364;0.100859;0.0284590
1573142881802;1.20502;1666;0.0409300;0.0316793;0.0462885
1573142882136;1.20558;200;0.00159041;0.000341177;0.000160074
1573142883336;1.21032;1200;0.00645295;0.00474334;0.00202097
1573142887669;1.19623;2000;0.0150652;0.0182736;0.0217518
1573142890136;1.21741;1600;0.0283423;0.0252649;0.0256214
1573142890936;1.21662;200;0.000953482;8.91685e-05;-0.0203895
1573142893469;1.27016;1400;0.101418;0.0826886;0.102916
1573142896069;1.39278;1933;0.107177;0.125323;0.0994880
1573142898802;1.43117;1800;0.0540954;0.0532221;0.0568781
1573142906936;1.39843;3267;0.0304161;0.0445536;0.0222639
1573142908269;1.40116;1067;0.00420015;0.00269639;0.00249686
1573142911469;1.36882;667;0.0112302;0.00297272;0.0266096
1573142913202;1.36621;933;0.00289920;0.00232768;0.0112184
1573142914669;1.36888;1133;0.00483816;0.00280380;0.00394575
1573142917536;1.38373;1934;0.0139260;0.0169950;0.0155282
1573142920602;1.41346;2200;0.0317761;0.0325015;0.0284779
1573142924669;1.37703;600;0.00857039;0.00189400;0.00953630
1573142926402;1.34729;200;0.00148236;0.00102365;0.0245231
1573142927469;1.34916;867;0.00357375;0.00199926;0.00710383
1573142931936;1.31870;534;0.00221608;-3.70741e-05;0.00349280
1573142936002;1.40304;3400;0.0507437;0.0854272;0.0410925
1573142941136;1.40678;2400;0.0366495;0.0396845;0.0354301
1573142941669;1.41063;533;0.00939586;0.00385237;0.000631713
1573142942336;1.41531;667;0.0143869;0.00467145;0.00356726
1573142942469;1.41362;133;0.00507418;-0.00168908;0.0275424
1573142944736;1.49865;2134;0.0805641;0.0847210;0.0473326
1573142951602;1.61362;2666;0.107121;0.154693;0.0765960
1573142956269;1.54446;600;0.00180999;0.000668526;0.00811619
1573142961402;1.67440;2466;0.117225;0.161263;0.100763
1573142963202;1.66332;600;0.00839361;0.00194359;0.0119881
1573142968202;1.66954;2466;0.0923171;0.138119;0.112570
1573142973936;1.80621;4134;0.0710473;0.167671;0.0540967
1573142977002;1.82661;1733;0.0520082;0.0503825;0.0668261
1573142979136;1.85370;1667;0.0273222;0.0267800;0.0212414
1573142983069;1.76667;467;0.00309866;0.000188470;0.00944392
1573142986336;1.85304;1934;0.0953817;0.105503;0.0908791
1573142994002;1.79392;2066;0.0715265;0.0823578;0.0634271
1573142995069;1.79342;667;0.00157202;3.38554e-05;-0.00632314
1573143001336;1.94704;2200;0.194370;0.239152;0.163493
1573143008469;1.93832;2133;0.140894;0.173911;0.124709
1573143012202;2.03716;1866;0.146473;0.153660;0.141024
1573143014002;2.04209;1000;0.0248558;0.0121908;0.0221982
1573143023136;1.85103;1667;0.0397918;0.0396733;0.0432593
1573143027202;1.82955;1400;0.0320208;0.0260551;0.0425338
1573143030136;1.94886;2267;0.0961593;0.122531;0.0807757
1573143034002;2.18754;2800;0.169632;0.255389;0.129111
1573143044202;2.15534;2666;0.168268;0.201278;0.140602
1573143046202;2.17591;2000;0.0190579;0.0205715;0.00645497
1573143052469;2.05343;1867;0.0569336;0.0622807;0.0474846
1573143060669;1.95033;1400;0.0119690;0.00982702;0.0141179
1573143064069;1.92257;200;0.000227379;-0.000190496;0.000177901
1573143070602;1.93339;2533;0.0427872;0.0530825;0.0390014
1573143078936;2.22024;4200;0.128027;0.349653;0.0966687
1573143086802;2.20686;2200;0.176381;0.209963;0.138319
1573143090002;2.14201;1066;0.0383477;0.0237072;0.0696240
1573143097602;2.17982;2200;0.163727;0.200135;0.141317
1573143106469;2.23087;2600;0.178415;0.235182;0.129228
1573143112936;2.10296;1134;0.0179116;0.0125866;0.0324942
1573143120469;2.21621;2133;0.157523;0.187157;0.124725
1573143124736;2.17475;1534;0.0563732;0.0497642;0.0659982
1573143128669;2.07916;467;2.41686e-05;-0.000168085;0.0135806
1573143130669;2.10910;1733;0.0295242;0.0296941;0.0213759
1573143133202;2.08547;666;0.00463921;0.00235415;0.00963878
1573143135802;2.07873;1266;0.101038;0.0756450;0.151788
1573143141269;1.87462;2267;0.00558802;0.0103543;0.0190773
1573143150936;1.84640;2267;0.0201215;0.0299593;0.0205895
1573143158802;1.76551;600;0.000738931;-0.000320077;0.0242985
1573143161736;1.98093;2600;0.153209;0.215544;0.116309
1573143173069;1.83306;1867;0.0289787;0.0316315;0.0270492
1573143183069;1.78660;2267;0.0289267;0.0393140;0.0209122
1573143185069;1.83172;2000;0.0384821;0.0451254;0.0201394
1573143192002;1.80292;2133;0.0476505;0.0557499;0.0380564
1573143197669;1.74444;67;0.00157774;-0.000501871;-0.0276907
1573143199936;1.72065;800;0.0156382;0.0137131;0.0477740
1573143201269;1.74461;1333;0.0239605;0.0239602;0.00590750
1573143203536;1.80624;2267;0.0435247;0.0616378;0.0246892
1573143205736;1.80237;1134;0.0225714;0.0142522;0.0385430
1573143206869;1.80276;533;6.28488e-05;0.00140536;-0.00285500
1573143212736;1.70239;200;0.000391422;-0.000145555;0.0146160
1573143215069;1.68732;733;0.0152343;0.00483787;0.0264314
1573143218536;1.74044;2067;0.0551258;0.0662977;0.0563038
1573143221269;1.88783;2733;0.0931115;0.147385;0.0430830
1573143223269;1.95565;1200;0.141182;0.0890822;0.118567
1573143225069;1.94078;800;0.0159518;0.00708270;0.0342530
1573143228869;1.89360;333;0.00327511;0.000205755;0.000532240
1573143230869;1.86766;600;0.0284515;0.00501370;0.0342633
1573143233936;1.86715;1934;0.0279830;0.0292366;0.0638812
1573143236336;1.80570;600;0.0150693;0.00224316;0.0316535
1573143239069;1.85092;1533;0.0611535;0.0683702;0.0779721
1573143241136;1.83503;934;0.0599165;0.0232400;0.0797740
1573143243002;1.86011;1066;0.0869157;0.0470827;0.0874619
1573143247136;1.92097;2334;0.127651;0.150934;0.0800064
1573143248536;1.90516;267;0.00927604;-0.00100338;0.00539826
1573143254136;2.33551;4334;0.171971;0.472353;0.184569
1573143256069;2.35854;1067;0.101380;0.0542932;0.0928893
1573143259402;2.29089;1466;0.0369724;0.0296841;0.0697822
1573143264469;2.33078;2533;0.0825664;0.0920086;0.0552943
1573143269602;2.73491;3866;0.203212;0.427397;0.118266
1573143276536;2.58874;1734;0.0998132;0.0985727;0.116821
1573143283069;2.43315;1600;0.0962338;0.0875735;0.113561
1573143284269;2.42931;467;0.000641019;-0.000705242;-0.00420471
1573143299069;2.20073;1600;0.0255257;0.0237200;0.0330478
1573143303602;2.17253;1466;0.0182218;0.0158777;0.0270828
1573143306936;2.33378;2334;0.126675;0.171028;0.101400
1573143309736;2.32051;1400;0.0307897;0.0246534;0.0519135
1573143317002;2.40112;2133;0.181323;0.229405;0.167505
1573143319136;2.54290;1534;0.171520;0.147577;0.138775
1573143323002;2.37680;466;0.00577420;0.00157404;0.0809145
1573143325336;2.37087;1200;0.0206472;0.0135703;0.0392917
1573143329069;2.35399;1667;0.0336434;0.0349269;0.0479891
1573143330469;2.33408;333;0.00391384;-0.00209308;0.00599727
1573143332602;2.35204;933;0.112916;0.0494368;0.105244
1573143334469;2.46340;1133;0.199367;0.127812;0.164280
1573143338402;2.54845;1800;0.260286;0.275903;0.325927
1573143340136;2.48623;467;0.0143632;0.000871420;0.0407761
1573143342136;2.42851;667;0.0253406;0.00807142;0.0683969
1573143344469;2.39950;933;0.0211305;0.0106356;0.0471421
1573143350536;2.35394;2000;0.0198744;0.0226901;0.0275255
1573143355536;2.33650;1467;0.0375973;0.0329597;0.0468090
1573143359469;2.44266;2267;0.0983502;0.121511;0.0733538
1573143362736;2.57379;2000;0.143110;0.158050;0.133530
1573143371069;2.49180;1867;0.121501;0.131803;0.107093
1573143373936;2.41470;400;0.00742361;-0.000241518;0.0101898
1573143376669;2.32204;200;0.000393135;-0.000108480;0.00628533
1573143383069;2.33157;1800;0.0765347;0.0830560;0.106182
1573143387069;2.29125;1133;0.00781853;0.00516796;0.0140019
1573143388736;2.28842;600;0.00245940;0.000161886;0.00244120
1573143391536;2.28390;1200;0.0105150;0.00795722;0.0168517
1573143396336;2.23640;1400;0.00529669;0.00656080;0.0228533
1573143402002;2.23642;2200;0.118426;0.144463;0.103784
1573143411202;2.11683;2000;0.0226230;0.0276513;0.0274445
1573143419136;1.75352;400;0.0117043;0.00483942;0.184013
1573143424802;1.70600;1400;0.0124118;0.0107672;0.0178454
1573143430936;1.68533;1067;0.137155;0.0702569;0.136882
1573143433469;1.78052;2000;0.0663001;0.0861081;0.0415845
1573143434869;1.75283;333;0.00206204;0.00135577;0.0350164
1573143439469;1.85987;1533;0.200746;0.168995;0.175999
1573143440802;1.91642;1000;0.115676;0.0509011;0.0467778
1573143443002;1.82995;866;0.0280853;0.0204344;0.116632
1573143445136;1.70487;734;0.0283121;0.0145370;0.128327
1573143447069;1.71146;1067;0.0713329;0.0354027;0.109892
1573143449469;1.87086;1667;0.170451;0.182302;0.195484
1573143449536;1.87308;67;0.00433497;0.00222373;0.0460506
1573143451136;2.08221;1400;0.242036;0.196024;0.121233
1573143452336;2.03403;467;0.0434612;0.00169659;0.0558748
1573143454802;2.04636;1333;0.103972;0.0726730;0.160418
1573143455936;2.08120;1134;0.0355472;0.0348358;0.00107621
1573143458136;2.01683;1000;0.114550;0.0604076;0.196196
1573143460202;1.86632;800;0.0858297;0.0481614;0.236650
1573143461136;1.87002;467;0.0480503;0.00920367;0.0131371
1573143463269;1.84653;1000;0.0934368;0.0555403;0.153419
1573143465669;1.95237;2000;0.0994561;0.104805;0.0791364
1573143468536;1.88566;1334;0.118507;0.0955470;0.243490
1573143470669;1.88614;1000;0.116736;0.0546943;0.145877
1573143472402;1.98902;1066;0.197080;0.103205;0.131510
1573143475002;1.97693;1466;0.0891016;0.0885414;0.182522
1573143477736;1.86054;534;0.0145435;0.00979543;0.101314
1573143479736;1.96375;1400;0.144121;0.106392;0.0858132
1573143481602;1.85492;666;0.142582;0.0342811;0.185370
1573143483402;1.44004;266;0.0184775;0.000734687;0.282700
1573143484936;1.45355;800;0.0946821;0.0307367;0.122248
1573143486336;1.44268;667;0.0250617;-0.00757337;0.00472235
1573143487802;1.40136;400;0.00453466;0.00502169;0.0722913
1573143491469;1.36614;867;0.0289058;0.0148172;0.0473951
1573143493536;1.30048;334;0.00852101;-0.00253236;-0.0119810
1573143496802;1.13117;733;0.0216399;0.0133970;0.0407794
1573143498736;1.10058;334;0.00259233;-0.00419009;-0.000438241
1573143500402;1.06230;333;0.00486090;-0.000597239;-0.0436446
1573143503402;1.00409;1533;0.289408;0.263597;0.506080
1573143505469;1.21449;1333;0.306028;0.216691;0.261785
1573143508469;1.32189;2467;0.0761849;0.106548;0.0694766
1573143510002;1.36654;1533;0.0430416;0.0446506;0.0225073
1573143512202;1.45899;2200;0.0721900;0.0924516;0.0375831
1573143515402;1.70857;1933;0.219253;0.264158;0.185742
1573143517536;1.73043;1134;0.117956;0.0796489;0.159289
1573143519336;1.63768;134;6.98254e-05;-0.00138354;0.0347551
1573143522802;1.59156;200;0.00820608;0.00238442;-0.182238
1573143526002;1.44341;1733;0.231956;0.254036;0.573318
1573143527269;1.52618;1267;0.0952995;0.0827633;0.0183645
1573143529002;1.47603;733;0.100480;0.0204929;0.126364
1573143530736;1.50002;934;0.121220;0.0605587;0.138963
1573143533602;1.45311;1400;0.220747;0.195369;0.395185
1573143537202;1.39387;2333;0.202022;0.146375;0.327659
1573143540602;1.53108;3400;0.0778161;0.137216;0.0504777
1573143554402;1.38672;333;0.000425115;0.000427127;-0.00915085
1573143556402;1.33479;400;9.63724e-05;0.00165498;0.0418397
1573143569002;1.29324;3266;0.00188267;0.00305820;0.00458634
1573143572536;1.28225;400;0.00633490;0.000819087;-0.0213689
1573143574736;1.05023;267;0.0533032;-0.0198115;0.0486946
1573143574802;1.03794;66;0.0271780;-0.0122988;0.0642601
1573143576536;1.17314;1000;0.242524;0.117199;0.0913030
1573143578269;1.16567;1067;0.0241657;0.0243809;0.101039
1573143579402;1.16657;533;0.0671490;0.0174713;0.0622496
1573143581402;1.28645;1000;0.308436;0.192709;0.305801
1573143585002;1.31073;1866;0.0769386;0.0583551;0.0763473
1573143586736;1.29790;734;0.0364130;0.00594282;0.0373105
1573143588602;1.30375;1000;0.0486007;0.0248001;0.0631717
1573143593669;1.33685;2133;0.320872;0.342641;0.483068
1573143596669;1.38629;1400;0.346019;0.342483;0.552043
1573143597069;1.37315;67;0.0376539;-0.00205231;0.0428596
1573143598802;1.50763;1733;0.0848301;0.134478;0.0676912
1573143600802;1.56954;1066;0.344642;0.210524;0.403523
1573143603736;1.48979;867;0.0198414;0.0163834;0.0840572
1573143604869;1.48850;600;0.0192296;-0.00230289;0.00416940
1573143606602;1.50920;1133;0.0220866;0.0200593;0.0170539
1573143608536;1.43831;867;0.214553;0.107491;0.293747
1573143610602;1.37923;866;0.0370408;0.0163116;0.0798162
1573143614202;1.29592;600;0.00503666;0.000887394;0.00570043
1573143615936;1.29778;1000;0.00603033;0.00313807;0.00619156
1573143621802;1.24850;200;8.75065e-05;-0.000362992;0.00841769
1573143624202;1.23541;400;0.00107059;0.000131011;0.00706705
1573143628602;1.23391;1800;0.0103035;0.0104661;0.0119974
1573143629402;1.24631;533;0.00174350;0.0115565;-0.0180975
