edr.peak_time;edr.peak_dat;edr.rise_time;edr.max_deriv;edr.amplitude;edr.max_deriv2
1573143364383;8.21774;934;0.0179290;0.0100536;0.0408629
1573143370116;8.24674;4067;0.106164;0.254191;0.207279
1573143371383;8.21813;400;0.00779125;-0.000731468;0.0307323
1573143374383;8.07792;734;0.0543723;0.0150690;0.0749585
1573143375049;8.09451;333;0.0393614;-0.00312996;-0.403105
1573143379449;6.73141;1666;0.528991;0.486449;1.12473
1573143382183;6.77824;1334;0.272329;0.229050;0.420548
1573143384516;7.14412;933;0.970617;0.479426;0.978225
1573143387983;6.49553;1267;1.04619;0.752264;1.40739
1573143391849;6.76367;2600;0.346916;0.718002;0.712299
1573143396183;6.80183;2334;0.128023;0.165897;0.120270
1573143401516;7.20263;3600;0.276517;0.476281;0.281724
1573143409383;6.82890;1734;0.0627891;0.0633712;0.0759133
1573143416783;7.74109;1134;2.01613;1.19609;1.62212
1573143418383;7.00824;534;0.162402;0.0961523;1.20567
1573143420716;8.00362;1533;1.25659;1.11809;1.22381
1573143421849;7.92969;466;0.146191;0.0158067;0.107278
1573143424583;7.84408;1067;1.08171;0.624147;1.17555
1573143427316;7.09153;1000;1.14311;0.724950;2.18055
1573143431116;7.45749;1667;1.23121;1.25666;1.79304
1573143434516;7.86637;2067;1.80057;1.60932;2.67967
1573143437516;7.74599;1600;1.72397;1.70169;3.20727
1573143438049;7.69593;66;0.000465888;9.87053e-05;-0.0841495
1573143438383;7.69501;0;0.00393683;0.00000;0.00644944
1573143439049;7.70949;666;0.0358947;0.0144873;0.00644944
1573143440449;7.62494;466;0.107751;-0.0283771;-0.241278
1573143443716;7.45911;1867;0.910824;1.07385;2.00041
1573143446583;8.04395;2067;0.463902;0.760121;0.543854
1573143448716;7.93385;1133;0.900081;0.552568;1.42177
1573143450849;7.90997;1133;0.281297;0.190430;0.388367
1573143451183;7.90724;0;0.0128309;0.00000;0.00230837
1573143452249;7.96314;1066;0.0726788;0.0558968;0.0401587
1573143454583;7.95489;1267;0.446638;0.264344;0.614605
1573143461383;7.71282;734;0.0158553;0.00615406;0.0568406
1573143469916;7.75774;3933;0.0697579;0.103641;0.0538388
1573143470183;7.75810;267;0.00274572;0.000360489;0.00314336
1573143473183;7.86642;2467;0.0774323;0.109096;0.0663119
1573143479249;7.72816;666;0.0144734;0.00758123;0.0586095
1573143485449;7.86427;4666;0.0682701;0.150323;0.0467875
1573143493716;7.83005;2733;0.0638626;0.0750999;0.0389162
1573143497583;7.97981;3534;0.0599517;0.149679;0.0456603
1573143498983;7.97622;534;0.00189518;-0.000111103;0.00174482
1573143501583;7.94210;467;0.00207893;0.000897408;0.0124020
1573143504983;7.91113;467;0.00289978;0.0132799;-0.0210479
1573143509983;8.11298;2800;0.955501;1.28420;1.58479
1573143512516;8.03268;1267;0.161382;0.133009;0.334675
1573143516049;8.00029;1400;0.162092;0.134088;0.196396
1573143517583;7.97608;667;0.0288355;0.00899792;0.0573784
1573143523583;8.04719;2734;0.116529;0.198153;0.120736
1573143528249;8.26089;3266;0.164128;0.274467;0.0926570
1573143532049;8.09201;733;0.0181814;0.00501347;0.0519575
1573143538849;8.09578;3400;0.0841709;0.174060;0.108050
1573143540583;8.12809;1134;0.0625571;0.0368147;0.0515733
1573143544316;7.94305;867;0.0593900;0.0332208;0.177321
1573143547849;7.74276;600;0.0480020;0.0126195;0.0778630
1573143550783;7.61625;1334;0.444862;0.327176;0.705869
1573143551116;7.62007;67;0.0294776;0.000137329;0.0274990
1573143552516;7.73841;1400;0.140309;0.118344;0.0520911
1573143554716;7.75669;1267;0.0415581;0.0293994;0.0394827
1573143556316;7.75939;867;0.0122853;0.00553799;0.0124935
1573143560983;8.25847;3467;0.267056;0.515027;0.188480
1573143563049;7.10224;533;0.106125;0.0968399;1.06817
1573143566649;7.09072;1933;0.0599422;0.0832381;0.0729869
1573143568383;6.79049;334;0.0128319;-0.0166616;0.166227
1573143570649;6.75775;1133;0.0508717;0.0436478;0.153517
1573143572316;6.71235;467;0.0340057;0.00248384;0.0441679
1573143574183;6.68674;734;0.171312;0.0452933;0.203444
1573143575649;6.73243;800;0.185629;0.0542417;0.132735
1573143578383;7.53149;1800;1.26667;1.14524;1.49353
1573143579583;7.80044;1200;0.340103;0.268950;0.108572
1573143581716;7.86796;1200;0.285902;0.222121;0.446541
1573143581983;7.85817;0;0.0138751;0.00000;0.0498158
1573143584583;8.37494;2600;0.441215;0.516766;0.235767
1573143586849;8.93564;1533;0.827297;0.787920;0.960754
1573143591583;9.78598;4734;0.406295;0.850340;0.135672
1573143597983;9.28911;1400;0.174106;0.131886;0.210564
1573143600516;9.34247;1600;0.0961590;0.0938778;0.130889
1573143603183;9.37994;1667;0.102496;0.0786743;0.139108
1573143606049;9.31885;333;0.0574815;0.0180988;-0.438272
1573143608583;8.73152;1200;1.29082;0.917524;2.42943
1573143611583;8.65461;1600;0.104403;0.0956163;0.185428
1573143612249;8.66361;66;0.00301758;0.00108433;-0.356370
1573143614449;8.54215;1000;0.346016;0.220942;0.565546
1573143616383;8.46405;267;0.123566;0.00927258;-0.621599
1573143618516;7.39664;733;0.784612;0.395668;1.84894
1573143621783;8.04835;2667;0.612164;0.680951;0.495124
1573143625316;8.33455;2800;0.159375;0.294525;0.124953
1573143626916;8.27547;533;0.0158443;0.00669956;0.0927856
1573143630916;8.81601;3333;0.292505;0.549357;0.138715
1573143632983;9.02134;2067;0.159595;0.205322;0.00860690
1573143636783;8.99162;1667;0.109739;0.117363;0.159863
1573143640449;8.70725;666;0.0191225;0.00336742;0.0967414
1573143641983;8.70307;667;0.0486806;0.00861835;0.0408321
1573143648116;8.52909;1667;0.238646;0.236993;0.240217
1573143649716;8.49190;533;0.00540123;0.0218058;-0.0446961
1573143653916;8.03034;2533;0.534285;0.670706;1.13937
1573143654383;8.03246;200;0.00146129;-0.000134468;-0.0462061
1573143656249;8.00240;600;0.0305262;-6.38962e-05;0.0277444
1573143661183;7.71414;800;0.0291194;0.0169787;0.0680817
1573143665049;7.52787;2066;0.193816;0.236693;0.446734
1573143669983;7.61285;2534;0.179020;0.274404;0.304290
1573143672783;7.72670;1934;0.139487;0.134650;0.132707
1573143674716;7.79830;1933;0.0554222;0.0716009;0.0180173
1573143678916;7.83634;2333;0.102908;0.130880;0.120951
1573143682716;7.77363;1200;0.0230859;0.0190678;0.0310620
1573143688449;7.65384;1000;0.0378561;0.0188475;0.0458403
1573143691116;7.81808;1867;0.144156;0.175118;0.141074
1573143694716;8.15046;3600;0.190053;0.332377;0.0976103
1573143701783;7.98613;2334;0.168769;0.164890;0.114356
1573143705116;8.43772;2600;0.313888;0.472433;0.228228
1573143711116;8.19825;2133;0.0326550;0.0434542;0.0628508
1573143714116;8.17800;1333;0.0569629;0.0404549;0.0858563
1573143718583;8.23136;2400;0.0562911;0.0809164;0.0564542
1573143722249;8.29439;1333;0.251064;0.195979;0.270370
1573143723649;8.28989;600;0.0354487;0.0282307;0.0288488
1573143728316;6.95747;1200;0.585661;0.397237;0.486712
1573143730116;7.91528;1800;0.693984;0.957808;0.151013
1573143734116;8.16265;1800;1.80561;1.89144;2.15604
1573143734583;8.12328;67;0.0602833;-0.00340557;0.0732409
1573143736049;8.33297;1466;0.240448;0.209691;0.181953
1573143740249;6.78226;1866;0.449109;0.605044;1.76432
1573143743116;5.18280;467;0.167806;0.0832396;0.741657
1573143746116;4.60383;1533;0.288292;0.337988;1.07807
1573143749383;5.17523;2600;0.385574;0.591390;0.252018
1573143750516;5.31704;1133;0.187030;0.141807;0.000546189
1573143753316;5.84702;2067;0.401198;0.556520;0.442072
1573143757516;6.34442;2067;1.98612;2.67005;2.43871
1573143760449;4.96891;1666;0.429473;0.581722;2.20677
1573143762449;5.26712;1133;0.858798;0.571600;1.15608
1573143764516;5.96539;1200;1.63755;1.22275;1.73180
1573143764983;5.88023;267;0.187045;0.0121093;0.00594589
1573143766449;6.50437;1200;0.876489;0.606356;0.528671
1573143767316;6.95044;867;0.657309;0.446073;0.0518299
1573143768783;7.66164;1467;0.799849;0.711199;0.0518299
1573143772116;6.66492;2067;1.40715;1.68692;3.95918
1573143774183;7.21696;1067;1.72833;1.04434;1.76949
1573143775783;6.98018;667;0.0100506;0.0209646;0.405472
1573143776849;7.30622;800;0.811926;0.323433;0.805536
1573143779983;7.84795;2000;1.04327;1.11085;1.18646
1573143784183;6.47297;1334;0.484166;0.304019;0.458419
1573143787516;6.79738;2200;0.454607;0.702168;0.819389
1573143789116;6.79852;733;0.150822;0.0572076;0.174565
1573143791716;6.88968;800;0.562052;0.212880;0.629516
1573143794783;7.06921;2000;0.360778;0.587525;1.11432
1573143797249;7.18578;1266;0.703295;0.535547;1.05758
1573143798716;7.73043;1067;0.950436;0.494465;0.537196
1573143800249;7.81715;800;0.585557;0.172265;0.457420
1573143802983;7.61577;1600;1.22389;0.950259;2.19303
1573143805116;8.08518;2133;0.399842;0.469407;0.158258
1573143807516;7.92774;400;0.00108908;-0.000874519;0.0736696
1573143811716;7.90013;533;0.176564;0.0656939;0.103039
1573143813449;6.36614;133;0.0412079;0.0187254;0.961257
1573143814516;6.26246;267;0.0628783;0.0270419;0.456387
1573143816249;6.50876;1400;0.248139;0.239721;0.361451
1573143818116;6.79599;1867;0.289618;0.287236;0.131993
1573143820849;8.07554;1666;1.24803;1.33124;0.986082
