HR.time;HR.data
1573142374164;81.08108
1573142374846;85.71429
1573142375626;76.59574
1573142376465;72.0
1573142377197;80.35714
1573142378032;72.58064
1573142378890;71.14625
1573142379668;77.586205
1573142380434;78.60262
1573142381198;76.92308
1573142382081;75.63025
1573142382786;82.56881
1573142383620;77.92208
1573142384471;66.17647
1573142385302;66.9145
1573142386109;74.07407
1573142387005;73.17073
1573142387951;70.03891
1573142388684;79.64602
1573142389646;78.947365
1573142390392;70.03891
1573142390980;75.94936
1573142391950;71.42857
1573142392749;67.16418
1573142393520;70.86614
1573142394301;80.0
1573142395089;75.313805
1573142395911;73.46939
1573142396700;77.92208
1573142397433;80.71749
1573142398389;74.07407
1573142399176;77.92208
1573142399742;82.19178
1573142400517;75.94936
1573142401363;72.8745
1573142402124;77.586205
1573142402881;76.92308
1573142403705;72.58064
1573142404575;72.8745
1573142405275;81.08108
1573142406035;78.947365
1573142406850;73.77049
1573142407585;81.08108
1573142408451;70.588234
1573142409211;77.25322
1573142410729;79.29515
1573142411678;76.27119
1573142412414;80.35714
1573142413067;78.26087
1573142413803;81.44797
1573142414482;83.333336
1573142415205;81.818184
1573142415988;78.947365
1573142416702;82.94931
1573142417475;81.08108
1573142418296;73.46939
1573142418991;82.94931
1573142419736;80.71749
1573142421275;77.92208
1573142422051;76.92308
1573142422813;79.64602
1573142423625;73.77049
1573142424349;82.94931
1573142425123;82.56881
1573142425830;80.71749
1573142426675;73.77049
1573142427542;65.454544
1573142428346;76.27119
1573142429200;69.49807
1573142430108;67.16418
1573142430930;71.71315
1573142431860;70.3125
1573142432692;68.965515
1573142433491;75.313805
1573142434405;81.08108
1573142435046;75.94936
1573142435787;82.56881
1573142436601;78.26087
1573142438928;78.832115
1573142439616;78.947365
1573142440479;82.94931
1573142441260;80.0
1573142442119;86.95652
1573142442494;80.71749
1573142444437;46.272495
1573142444906;82.56881
1573142445402;84.90566
1573142446121;88.23529
1573142446852;84.11215
1573142447630;79.29515
1573142448456;91.83673
1573142449603;46.391754
1573142450888;90.45226
1573142452411;72.14429
1573142453066;81.44797
1573142454001;68.181816
1573142454819;69.49807
1573142455541;81.818184
1573142456310;74.380165
1573142457111;76.59574
1573142458060;79.29515
1573142458680;93.26425
1573142459835;80.71749
1573142460350;90.0
1573142460764;82.94931
1573142461500;78.26087
1573142462361;64.7482
1573142463440;71.71315
1573142464488;73.77049
1573142465440;69.76744
1573142465897;81.818184
1573142467098;75.313805
1573142467832;73.17073
1573142468568;73.46939
1573142469846;78.947365
1573142470354;75.0
1573142470699;75.94936
1573142471472;78.26087
1573142472260;78.947365
1573142473572;78.26087
1573142473788;77.25322
1573142474714;76.59574
1573142475167;69.49807
1573142476554;64.51613
1573142477878;90.0
1573142478303;80.71749
1573142479069;77.586205
1573142480635;86.124405
1573142481121;80.71749
1573142481851;86.124405
1573142482545;81.08108
1573142483314;88.66995
1573142483845;86.95652
1573142484679;82.56881
1573142485434;80.35714
1573142486253;77.92208
1573142486931;70.03891
1573142487958;74.380165
1573142488742;80.71749
1573142489286;77.25322
1573142490195;73.17073
1573142491144;69.23077
1573142492155;77.25322
1573142492880;72.58064
1573142493858;66.17647
1573142494318;70.86614
1573142495191;72.0
1573142496251;87.80488
1573142497394;58.064518
1573142498300;75.0
1573142498865;67.41573
1573142499515;68.44106
1573142500360;72.58064
1573142501447;78.26087
1573142501946;76.92308
1573142502642;79.64602
1573142503469;78.26087
1573142504153;72.289154
1573142504983;76.59574
1573142505677;77.586205
1573142506594;71.42857
1573142507397;75.313805
1573142508232;72.58064
1573142509065;68.965515
1573142509932;67.41573
1573142510757;68.70229
1573142511527;79.29515
1573142512279;79.64602
1573142513116;70.3125
1573142513982;68.965515
1573142515084;77.25322
1573142515788;76.92308
1573142516658;76.92308
1573142517557;72.289154
1573142518428;61.01695
1573142518854;81.44797
1573142520290;92.30769
1573142521638;85.03937
1573142522389;84.11215
1573142523068;87.37864
1573142524624;79.12088
1573142525485;67.41573
1573142526325;69.76744
1573142527413;55.727554
1573142528239;74.6888
1573142529083;74.07407
1573142529898;69.49807
1573142530746;68.70229
1573142531488;84.90566
1573142532161;87.80488
1573142534076;61.32879
1573142536137;58.44156
1573142538165;60.100166
1573142539586;41.18993
1573142540929;45.22613
1573142542776;64.7482
1573142543935;52.173912
1573142544803;68.44106
1573142547008;54.628223
1573142548361;44.334976
1573142549895;40.08909
1573142551473;39.38731
1573142552825;41.18993
1573142555864;39.56044
1573142556845;43.68932
1573142557989;57.692307
1573142559074;50.0
1573142560552;38.87689
1573142562244;70.86614
1573142564768;71.618034
1573142565797;58.252426
1573142566832;58.252426
1573142569041;53.81166
1573142570662;38.62661
1573142601070;72.58064
1573142602242;67.16418
1573142604338;65.69343
1573142605146;44.554455
1573142606311;56.42633
1573142624793;58.631924
1573142625488;84.50704
1573142626267;74.07407
1573142627098;74.6888
1573142627738;86.53846
1573142628540;77.92208
1573142629216;82.19178
1573142629987;81.818184
1573142630695;88.23529
1573142631254;97.297295
1573142631946;90.0
1573142633237;91.83673
1573142633950;86.53846
1573142634718;97.297295
1573142635205;97.297295
1573142637594;92.30769
1573142638339;100.27855
1573142639897;51.28205
1573142641845;51.355206
1573142643310;80.89888
1573142645206;63.157894
1573142646514;92.07161
1573142647729;50.0
1573142648466;78.60262
1573142649239;77.586205
1573142649991;83.333336
1573142650674;87.80488
1573142651395;84.90566
1573142652114;79.29515
1573142652838;82.56881
1573142653533;87.80488
1573142654276;79.29515
1573142655137;71.14625
1573142655887;78.947365
1573142656687;76.92308
1573142658055;86.74699
1573142658746;85.71429
1573142660667;64.28571
1573142661470;79.64602
1573142662170;80.0
1573142662824;88.66995
1573142663535;82.19178
1573142664363;76.92308
1573142665108;76.27119
1573142665847;84.50704
1573142666424;96.77419
1573142667108;89.10891
1573142667886;76.27119
1573142668656;79.64602
1573142669355;84.11215
1573142670010;89.55224
1573142670851;72.8745
1573142671591;81.08108
1573142672458;73.46939
1573142673141;82.56881
1573142673951;81.44797
1573142674728;74.6888
1573142675479;77.586205
1573142676282;76.92308
1573142676992;80.35714
