EDA.time;EDA.data
1573142114840;1.4372928
1573142114907;1.4372928
1573142114974;1.4372928
1573142115040;1.4387736
1573142115107;1.4372928
1573142115174;1.4387736
1573142115240;1.4402553
1573142115307;1.4402553
1573142115374;1.4402553
1573142115440;1.441738
1573142115507;1.4432218
1573142115574;1.4432218
1573142115640;1.4432218
1573142115707;1.4432218
1573142115774;1.4447066
1573142115840;1.4447066
1573142115907;1.4447066
1573142115974;1.4447066
1573142116040;1.4461923
1573142116107;1.4461923
1573142116174;1.4461923
1573142116240;1.4461923
1573142116307;1.4461923
1573142116374;1.4447066
1573142116440;1.4461923
1573142116507;1.4461923
1573142116574;1.4447066
1573142116640;1.4447066
1573142116707;1.4432218
1573142116774;1.4432218
1573142116840;1.4432218
1573142116907;1.4432218
1573142116974;1.441738
1573142117040;1.4402553
1573142117107;1.4402553
1573142117174;1.4387736
1573142117240;1.4387736
1573142117307;1.4372928
1573142117374;1.4372928
1573142117440;1.4372928
1573142117507;1.4358131
1573142117574;1.4343344
1573142117640;1.4343344
1573142117707;1.4328567
1573142117774;1.4328567
1573142117840;1.4328567
1573142117907;1.4328567
1573142117974;1.4328567
1573142118040;1.4328567
1573142118107;1.4328567
1573142118174;1.4343344
1573142118240;1.4402553
1573142118307;1.447679
1573142118374;1.4506555
1573142118440;1.4551277
1573142118507;1.4536359
1573142118574;1.4566205
1573142118640;1.4566205
1573142118707;1.4566205
1573142118774;1.459609
1573142118840;1.459609
1573142118907;1.459609
1573142118974;1.459609
1573142119040;1.4626017
1573142119107;1.4611049
1573142119174;1.4611049
1573142119240;1.4626017
1573142119307;1.4626017
1573142119374;1.4626017
1573142119440;1.4626017
1573142119507;1.4626017
1573142119574;1.4626017
1573142119640;1.4626017
1573142119707;1.4626017
1573142119774;1.4611049
1573142119840;1.4626017
1573142119907;1.4611049
1573142119974;1.4611049
1573142120040;1.4626017
1573142120107;1.4611049
1573142120174;1.4611049
1573142120240;1.4640995
1573142120307;1.4626017
1573142120374;1.4640995
1573142120440;1.4640995
1573142120507;1.4655983
1573142120574;1.4670981
1573142120640;1.4670981
1573142120707;1.4685991
1573142120774;1.4701009
1573142120840;1.4701009
1573142120907;1.4670981
1573142120974;1.4746127
1573142121040;1.4761187
1573142121107;1.4776256
1573142121174;1.4791336
1573142121240;1.4806427
1573142121307;1.4821527
1573142121374;1.4836638
1573142121440;1.485176
1573142121507;1.4882033
1573142121574;1.4866891
1573142121640;1.4882033
1573142121707;1.4882033
1573142121774;1.4882033
1573142121840;1.4897184
1573142121907;1.4897184
1573142121974;1.4897184
1573142122040;1.4912347
1573142122107;1.4942703
1573142122174;1.4882033
1573142122240;1.4821527
1573142122307;1.4821527
1573142122374;1.4836638
1573142122440;1.485176
1573142122507;1.4836638
1573142122574;1.4776256
1573142122640;1.4761187
1573142122707;1.4761187
1573142122774;1.4746127
1573142122840;1.4746127
1573142122907;1.4761187
1573142122974;1.4776256
1573142123040;1.4761187
1573142123107;1.4761187
1573142123174;1.4731077
1573142123240;1.4731077
1573142123307;1.4716039
1573142123374;1.4701009
1573142123440;1.4701009
1573142123507;1.4655983
1573142123574;1.4640995
1573142123640;1.4685991
1573142123707;1.4670981
1573142123774;1.4670981
1573142123840;1.4655983
